年份,省市,类型,科类,专业,录取人数,最低分,平均分,最高分,备注
2023,安徽,艺术类,艺术综合,环境设计（中外合作办学）,7,682,685.43,691,美术类
2023,安徽,艺术类,艺术综合,产品设计（中外合作办学）,7,684,685.29,689,美术类
