年份,省市,类型,科类,专业,录取人数,最低分,平均分,最高分,备注
2025,安徽,艺术类,艺术综合,环境设计（中外合作办学）,6,469.25,469.96,471.425,
2025,安徽,艺术类,艺术综合,产品设计（中外合作办学）,6,469.9125,473.18,479,
